# x, y, theta, v_l, v_r
392.41, 1032.69, 1.625, 19.55, 19.94
392.40, 1032.89, 1.628, 19.55, 19.94
392.39, 1033.09, 1.632, 19.55, 19.94
392.38, 1033.28, 1.636, 19.55, 19.94
392.37, 1033.48, 1.640, 19.55, 19.94
392.35, 1033.68, 1.644, 19.55, 19.94
392.34, 1033.87, 1.648, 19.55, 19.94
392.32, 1034.07, 1.652, 19.55, 19.94
392.30, 1034.27, 1.656, 19.55, 19.94
392.29, 1034.46, 1.660, 19.55, 19.94
392.27, 1034.66, 1.664, 19.55, 19.94
392.25, 1034.86, 1.668, 19.55, 19.94
392.23, 1035.05, 1.671, 19.55, 19.94
392.21, 1035.25, 1.675, 19.55, 19.94
392.19, 1035.45, 1.679, 19.55, 19.94
392.17, 1035.64, 1.683, 19.55, 19.94
392.15, 1035.84, 1.687, 19.55, 19.94
392.12, 1036.03, 1.691, 19.55, 19.94
392.10, 1036.23, 1.695, 19.55, 19.94
392.07, 1036.43, 1.699, 19.55, 19.94
392.05, 1036.62, 1.703, 19.55, 19.94
392.02, 1036.82, 1.707, 19.55, 19.94
391.99, 1037.01, 1.711, 19.55, 19.94
391.97, 1037.21, 1.714, 19.55, 19.94
391.94, 1037.40, 1.718, 19.55, 19.94
391.91, 1037.60, 1.722, 19.55, 19.94
391.88, 1037.79, 1.726, 19.55, 19.94
391.85, 1037.99, 1.730, 19.55, 19.94
391.82, 1038.18, 1.734, 19.55, 19.94
391.78, 1038.38, 1.738, 19.55, 19.94
391.75, 1038.57, 1.742, 19.55, 19.94
391.72, 1038.77, 1.746, 19.55, 19.94
391.68, 1038.96, 1.750, 19.55, 19.94
391.65, 1039.16, 1.754, 19.55, 19.94
391.61, 1039.35, 1.757, 19.55, 19.94
391.57, 1039.54, 1.761, 19.55, 19.94
391.53, 1039.74, 1.765, 19.55, 19.94
391.50, 1039.93, 1.769, 19.55, 19.94
391.46, 1040.12, 1.773, 19.55, 19.94
391.42, 1040.32, 1.777, 19.55, 19.94
391.38, 1040.51, 1.781, 19.55, 19.94
391.33, 1040.70, 1.785, 19.55, 19.94
391.29, 1040.90, 1.789, 19.55, 19.94
391.25, 1041.09, 1.793, 19.55, 19.94
391.21, 1041.28, 1.797, 19.55, 19.94
391.16, 1041.47, 1.800, 19.55, 19.94
391.12, 1041.66, 1.804, 19.55, 19.94
391.07, 1041.86, 1.808, 19.55, 19.94
391.02, 1042.05, 1.812, 19.55, 19.94
390.97, 1042.24, 1.816, 19.55, 19.94
390.93, 1042.43, 1.820, 19.55, 19.94
390.88, 1042.62, 1.824, 19.55, 19.94
390.83, 1042.81, 1.828, 19.55, 19.94
390.78, 1043.00, 1.832, 19.55, 19.94
390.73, 1043.19, 1.836, 19.55, 19.94
390.67, 1043.38, 1.840, 19.55, 19.94
390.62, 1043.57, 1.844, 19.55, 19.94
390.57, 1043.76, 1.847, 19.55, 19.94
390.51, 1043.95, 1.851, 19.55, 19.94
390.46, 1044.14, 1.855, 19.55, 19.94
390.40, 1044.33, 1.859, 19.55, 19.94
390.35, 1044.52, 1.863, 19.55, 19.94
390.29, 1044.71, 1.867, 19.55, 19.94
390.23, 1044.90, 1.871, 19.55, 19.94
390.17, 1045.09, 1.875, 19.55, 19.94
390.11, 1045.27, 1.879, 19.55, 19.94
390.05, 1045.46, 1.883, 19.55, 19.94
389.99, 1045.65, 1.887, 19.55, 19.94
389.93, 1045.84, 1.890, 19.55, 19.94
389.87, 1046.02, 1.894, 19.55, 19.94
389.80, 1046.21, 1.898, 19.55, 19.94
389.74, 1046.40, 1.902, 19.55, 19.94
389.68, 1046.58, 1.906, 19.55, 19.94
389.61, 1046.77, 1.910, 19.55, 19.94
389.54, 1046.96, 1.914, 19.55, 19.94
389.48, 1047.14, 1.918, 19.55, 19.94
389.41, 1047.33, 1.922, 19.55, 19.94
389.34, 1047.51, 1.926, 19.55, 19.94
389.27, 1047.70, 1.930, 19.55, 19.94
389.20, 1047.88, 1.933, 19.55, 19.94
389.13, 1048.07, 1.937, 19.55, 19.94
389.06, 1048.25, 1.941, 19.55, 19.94
388.99, 1048.43, 1.945, 19.55, 19.94
388.92, 1048.62, 1.949, 19.55, 19.94
388.84, 1048.80, 1.953, 19.55, 19.94
388.77, 1048.98, 1.957, 19.55, 19.94
388.69, 1049.16, 1.961, 19.55, 19.94
388.62, 1049.35, 1.965, 19.55, 19.94
388.54, 1049.53, 1.969, 19.55, 19.94
388.47, 1049.71, 1.973, 19.55, 19.94
388.39, 1049.89, 1.976, 19.55, 19.94
388.31, 1050.07, 1.980, 19.55, 19.94
388.23, 1050.25, 1.984, 19.55, 19.94
388.15, 1050.43, 1.988, 19.55, 19.94
388.07, 1050.61, 1.992, 19.55, 19.94
387.99, 1050.79, 1.996, 19.55, 19.94
387.91, 1050.97, 2.000, 19.55, 19.94
387.83, 1051.15, 2.004, 19.55, 19.94
387.74, 1051.33, 2.008, 19.55, 19.94
387.66, 1051.51, 2.012, 19.55, 19.94
387.57, 1051.69, 2.016, 19.55, 19.94
387.49, 1051.86, 2.019, 19.55, 19.94
387.40, 1052.04, 2.023, 19.55, 19.94
387.32, 1052.22, 2.027, 19.55, 19.94
387.23, 1052.40, 2.031, 19.55, 19.94
387.14, 1052.57, 2.035, 19.55, 19.94
387.05, 1052.75, 2.039, 19.55, 19.94
386.96, 1052.92, 2.043, 19.55, 19.94
386.87, 1053.10, 2.047, 19.55, 19.94
386.78, 1053.27, 2.051, 19.55, 19.94
386.69, 1053.45, 2.055, 19.55, 19.94
386.60, 1053.62, 2.059, 19.55, 19.94
386.50, 1053.80, 2.062, 19.55, 19.94
386.41, 1053.97, 2.066, 19.55, 19.94
386.32, 1054.14, 2.070, 19.55, 19.94
386.22, 1054.32, 2.074, 19.55, 19.94
386.13, 1054.49, 2.078, 19.55, 19.94
386.03, 1054.66, 2.082, 19.55, 19.94
385.93, 1054.83, 2.086, 19.55, 19.94
385.84, 1055.00, 2.090, 19.55, 19.94
385.74, 1055.17, 2.094, 19.55, 19.94
385.64, 1055.35, 2.098, 19.55, 19.94
385.54, 1055.52, 2.102, 19.55, 19.94
385.44, 1055.69, 2.105, 19.55, 19.94
385.34, 1055.85, 2.109, 19.55, 19.94
385.24, 1056.02, 2.113, 19.55, 19.94
385.13, 1056.19, 2.117, 19.55, 19.94
385.03, 1056.36, 2.121, 19.55, 19.94
384.93, 1056.53, 2.125, 19.55, 19.94
384.82, 1056.69, 2.129, 19.55, 19.94
384.72, 1056.86, 2.133, 19.55, 19.94
384.61, 1057.03, 2.137, 19.55, 19.94
384.51, 1057.19, 2.141, 19.55, 19.94
384.40, 1057.36, 2.145, 19.55, 19.94
384.29, 1057.53, 2.148, 19.55, 19.94
384.18, 1057.69, 2.152, 19.55, 19.94
384.08, 1057.85, 2.156, 19.55, 19.94
383.97, 1058.02, 2.160, 19.55, 19.94
383.86, 1058.18, 2.164, 19.55, 19.94
383.74, 1058.34, 2.168, 19.55, 19.94
383.63, 1058.51, 2.172, 19.55, 19.94
383.52, 1058.67, 2.176, 19.55, 19.94
383.41, 1058.83, 2.180, 19.55, 19.94
383.30, 1058.99, 2.184, 19.55, 19.94
383.18, 1059.15, 2.188, 19.55, 19.94
383.07, 1059.31, 2.192, 19.55, 19.94
382.95, 1059.47, 2.195, 19.55, 19.94
382.84, 1059.63, 2.199, 19.55, 19.94
382.72, 1059.79, 2.203, 19.55, 19.94
382.60, 1059.95, 2.207, 19.55, 19.94
382.49, 1060.11, 2.211, 19.55, 19.94
382.37, 1060.27, 2.215, 19.55, 19.94
382.25, 1060.42, 2.219, 19.55, 19.94
382.13, 1060.58, 2.223, 19.55, 19.94
382.01, 1060.74, 2.227, 19.55, 19.94
381.89, 1060.89, 2.231, 19.55, 19.94
381.77, 1061.05, 2.235, 19.55, 19.94
381.64, 1061.20, 2.238, 19.55, 19.94
381.52, 1061.36, 2.242, 19.55, 19.94
381.40, 1061.51, 2.246, 19.55, 19.94
381.27, 1061.66, 2.250, 19.55, 19.94
381.15, 1061.82, 2.254, 19.55, 19.94
381.03, 1061.97, 2.258, 19.55, 19.94
380.90, 1062.12, 2.262, 19.55, 19.94
380.77, 1062.27, 2.266, 19.55, 19.94
380.65, 1062.42, 2.270, 19.55, 19.94
380.52, 1062.57, 2.274, 19.55, 19.94
380.39, 1062.72, 2.278, 19.55, 19.94
380.26, 1062.87, 2.281, 19.55, 19.94
380.13, 1063.02, 2.285, 19.55, 19.94
380.00, 1063.17, 2.289, 19.55, 19.94
379.87, 1063.32, 2.293, 19.55, 19.94
379.74, 1063.47, 2.297, 19.55, 19.94
379.61, 1063.61, 2.301, 19.55, 19.94
379.48, 1063.76, 2.305, 19.55, 19.94
379.35, 1063.91, 2.309, 19.55, 19.94
379.21, 1064.05, 2.313, 19.55, 19.94
379.08, 1064.20, 2.317, 19.55, 19.94
378.95, 1064.34, 2.321, 19.55, 19.94
378.81, 1064.48, 2.324, 19.55, 19.94
378.68, 1064.63, 2.328, 19.55, 19.94
378.54, 1064.77, 2.332, 19.55, 19.94
378.40, 1064.91, 2.336, 19.55, 19.94
378.27, 1065.05, 2.340, 19.55, 19.94
378.13, 1065.19, 2.344, 19.55, 19.94
377.99, 1065.33, 2.348, 19.55, 19.94
377.85, 1065.47, 2.352, 19.55, 19.94
377.71, 1065.61, 2.356, 19.55, 19.94
377.57, 1065.75, 2.360, 19.55, 19.94
377.43, 1065.89, 2.364, 19.55, 19.94
377.29, 1066.03, 2.367, 19.55, 19.94
377.15, 1066.17, 2.371, 19.55, 19.94
377.01, 1066.30, 2.375, 19.55, 19.94
376.87, 1066.44, 2.379, 19.55, 19.94
376.72, 1066.57, 2.383, 19.55, 19.94
376.58, 1066.71, 2.387, 19.55, 19.94
376.43, 1066.84, 2.391, 19.55, 19.94
376.29, 1066.98, 2.395, 19.55, 19.94
376.14, 1067.11, 2.399, 19.55, 19.94
376.00, 1067.24, 2.403, 19.55, 19.94
375.85, 1067.38, 2.407, 19.55, 19.94
375.71, 1067.51, 2.410, 19.55, 19.94
375.56, 1067.64, 2.414, 19.55, 19.94
375.41, 1067.77, 2.418, 19.55, 19.94
375.26, 1067.90, 2.422, 19.55, 19.94
375.11, 1068.03, 2.426, 19.55, 19.94
374.96, 1068.16, 2.430, 19.55, 19.94
374.82, 1068.28, 2.434, 19.55, 19.94
374.66, 1068.41, 2.438, 19.55, 19.94
374.51, 1068.54, 2.442, 19.55, 19.94
374.36, 1068.66, 2.446, 19.55, 19.94
374.21, 1068.79, 2.450, 19.55, 19.94
374.06, 1068.92, 2.453, 19.55, 19.94
373.91, 1069.04, 2.457, 19.55, 19.94
373.75, 1069.16, 2.461, 19.55, 19.94
373.60, 1069.29, 2.465, 19.55, 19.94
373.44, 1069.41, 2.469, 19.55, 19.94
373.29, 1069.53, 2.473, 19.55, 19.94
373.13, 1069.65, 2.477, 19.55, 19.94
372.98, 1069.77, 2.481, 19.55, 19.94
372.82, 1069.89, 2.485, 19.55, 19.94
372.67, 1070.01, 2.489, 19.55, 19.94
372.51, 1070.13, 2.493, 19.55, 19.94
372.35, 1070.25, 2.496, 19.55, 19.94
372.19, 1070.37, 2.500, 19.55, 19.94
372.04, 1070.49, 2.504, 19.55, 19.94
371.88, 1070.60, 2.508, 19.55, 19.94
371.72, 1070.72, 2.512, 19.55, 19.94
371.56, 1070.83, 2.516, 19.55, 19.94
371.40, 1070.95, 2.520, 19.55, 19.94
371.24, 1071.06, 2.524, 19.55, 19.94
371.07, 1071.18, 2.528, 19.55, 19.94
370.91, 1071.29, 2.532, 19.55, 19.94
370.75, 1071.40, 2.536, 19.55, 19.94
370.59, 1071.51, 2.539, 19.55, 19.94
370.43, 1071.62, 2.543, 19.55, 19.94
370.26, 1071.73, 2.547, 19.55, 19.94
370.10, 1071.84, 2.551, 19.55, 19.94
369.93, 1071.95, 2.555, 19.55, 19.94
369.77, 1072.06, 2.559, 19.55, 19.94
369.60, 1072.17, 2.563, 19.55, 19.94
369.44, 1072.28, 2.567, 19.55, 19.94
369.27, 1072.38, 2.571, 19.55, 19.94
369.11, 1072.49, 2.575, 19.55, 19.94
368.94, 1072.59, 2.579, 19.55, 19.94
368.77, 1072.70, 2.583, 19.55, 19.94
368.61, 1072.80, 2.586, 19.55, 19.94
368.44, 1072.90, 2.590, 19.55, 19.94
368.27, 1073.01, 2.594, 19.55, 19.94
368.10, 1073.11, 2.598, 19.55, 19.94
367.93, 1073.21, 2.602, 19.55, 19.94
367.76, 1073.31, 2.606, 19.55, 19.94
367.59, 1073.41, 2.610, 19.55, 19.94
367.42, 1073.51, 2.614, 19.55, 19.94
367.25, 1073.61, 2.618, 19.55, 19.94
367.08, 1073.71, 2.622, 19.55, 19.94
366.91, 1073.80, 2.626, 19.55, 19.94
366.74, 1073.90, 2.629, 19.55, 19.94
366.56, 1073.99, 2.633, 19.55, 19.94
366.39, 1074.09, 2.637, 19.55, 19.94
366.22, 1074.18, 2.641, 19.55, 19.94
366.04, 1074.28, 2.645, 19.55, 19.94
365.87, 1074.37, 2.649, 19.55, 19.94
365.70, 1074.46, 2.653, 19.55, 19.94
365.52, 1074.55, 2.657, 19.55, 19.94
365.35, 1074.65, 2.661, 19.55, 19.94
365.17, 1074.74, 2.665, 19.55, 19.94
365.00, 1074.83, 2.669, 19.55, 19.94
364.82, 1074.91, 2.672, 19.55, 19.94
364.64, 1075.00, 2.676, 19.55, 19.94
364.47, 1075.09, 2.680, 19.55, 19.94
364.29, 1075.18, 2.684, 19.55, 19.94
364.11, 1075.26, 2.688, 19.55, 19.94
363.93, 1075.35, 2.692, 19.55, 19.94
363.76, 1075.43, 2.696, 19.55, 19.94
363.58, 1075.52, 2.700, 19.55, 19.94
363.40, 1075.60, 2.704, 19.55, 19.94
363.22, 1075.68, 2.708, 19.55, 19.94
363.04, 1075.77, 2.712, 19.55, 19.94
362.86, 1075.85, 2.715, 19.55, 19.94
362.68, 1075.93, 2.719, 19.55, 19.94
362.50, 1076.01, 2.723, 19.55, 19.94
362.32, 1076.09, 2.727, 19.55, 19.94
362.14, 1076.17, 2.731, 19.55, 19.94
361.96, 1076.24, 2.735, 19.55, 19.94
361.78, 1076.32, 2.739, 19.55, 19.94
361.60, 1076.40, 2.743, 19.55, 19.94
361.41, 1076.47, 2.747, 19.55, 19.94
361.23, 1076.55, 2.751, 19.55, 19.94
361.05, 1076.62, 2.755, 19.55, 19.94
360.87, 1076.69, 2.758, 19.55, 19.94
360.68, 1076.77, 2.762, 19.55, 19.94
360.50, 1076.84, 2.766, 19.55, 19.94
360.31, 1076.91, 2.770, 19.55, 19.94
360.13, 1076.98, 2.774, 19.55, 19.94
359.95, 1077.05, 2.778, 19.55, 19.94
359.76, 1077.12, 2.782, 19.55, 19.94
359.58, 1077.19, 2.786, 19.55, 19.94
359.39, 1077.26, 2.790, 19.55, 19.94
359.21, 1077.32, 2.794, 19.55, 19.94
359.02, 1077.39, 2.798, 19.55, 19.94
358.83, 1077.45, 2.801, 19.55, 19.94
358.65, 1077.52, 2.805, 19.55, 19.94
358.46, 1077.58, 2.809, 19.55, 19.94
358.27, 1077.65, 2.813, 19.55, 19.94
358.09, 1077.71, 2.817, 19.55, 19.94
357.90, 1077.77, 2.821, 19.55, 19.94
357.71, 1077.83, 2.825, 19.55, 19.94
357.52, 1077.89, 2.829, 19.55, 19.94
357.34, 1077.95, 2.833, 19.55, 19.94
357.15, 1078.01, 2.837, 19.55, 19.94
356.96, 1078.07, 2.841, 19.55, 19.94
356.77, 1078.13, 2.844, 19.55, 19.94
356.58, 1078.18, 2.848, 19.55, 19.94
356.39, 1078.24, 2.852, 19.55, 19.94
356.20, 1078.30, 2.856, 19.55, 19.94
356.01, 1078.35, 2.860, 19.55, 19.94
355.82, 1078.40, 2.864, 19.55, 19.94
355.63, 1078.46, 2.868, 19.55, 19.94
355.44, 1078.51, 2.872, 19.55, 19.94
355.25, 1078.56, 2.876, 19.55, 19.94
355.06, 1078.61, 2.880, 19.55, 19.94
354.87, 1078.66, 2.884, 19.55, 19.94
354.68, 1078.71, 2.887, 19.55, 19.94
354.49, 1078.76, 2.891, 19.55, 19.94
354.30, 1078.81, 2.895, 19.55, 19.94
354.11, 1078.85, 2.899, 19.55, 19.94
353.92, 1078.90, 2.903, 19.55, 19.94
353.72, 1078.95, 2.907, 19.55, 19.94
353.53, 1078.99, 2.911, 19.55, 19.94
353.34, 1079.03, 2.915, 19.55, 19.94
353.15, 1079.08, 2.919, 19.55, 19.94
352.95, 1079.12, 2.923, 19.55, 19.94
352.76, 1079.16, 2.927, 19.55, 19.94
352.57, 1079.20, 2.931, 19.55, 19.94
352.37, 1079.24, 2.934, 19.55, 19.94
352.18, 1079.28, 2.938, 19.55, 19.94
351.99, 1079.32, 2.942, 19.55, 19.94
351.79, 1079.36, 2.946, 19.55, 19.94
351.60, 1079.40, 2.950, 19.55, 19.94
351.41, 1079.43, 2.954, 19.55, 19.94
351.21, 1079.47, 2.958, 19.55, 19.94
351.02, 1079.50, 2.962, 19.55, 19.94
350.82, 1079.54, 2.966, 19.55, 19.94
350.63, 1079.57, 2.970, 19.55, 19.94
350.43, 1079.60, 2.974, 19.55, 19.94
350.24, 1079.64, 2.977, 19.55, 19.94
350.05, 1079.67, 2.981, 19.55, 19.94
349.85, 1079.70, 2.985, 19.55, 19.94
349.66, 1079.73, 2.989, 19.55, 19.94
349.46, 1079.76, 2.993, 19.55, 19.94
349.26, 1079.78, 2.997, 19.55, 19.94
349.07, 1079.81, 3.001, 19.55, 19.94
348.87, 1079.84, 3.005, 19.55, 19.94
348.68, 1079.86, 3.009, 19.55, 19.94
348.48, 1079.89, 3.013, 19.55, 19.94
348.29, 1079.91, 3.017, 19.55, 19.94
348.09, 1079.94, 3.020, 19.55, 19.94
347.89, 1079.96, 3.024, 19.55, 19.94
347.70, 1079.98, 3.028, 19.55, 19.94
347.50, 1080.00, 3.032, 19.55, 19.94
347.31, 1080.02, 3.036, 19.55, 19.94
347.11, 1080.04, 3.040, 19.55, 19.94
346.91, 1080.06, 3.044, 19.55, 19.94
346.72, 1080.08, 3.048, 19.55, 19.94
346.52, 1080.10, 3.052, 19.55, 19.94
346.32, 1080.11, 3.056, 19.55, 19.94
346.13, 1080.13, 3.060, 19.55, 19.94
345.93, 1080.14, 3.063, 19.55, 19.94
345.73, 1080.16, 3.067, 19.55, 19.94
345.54, 1080.17, 3.071, 19.55, 19.94
345.34, 1080.18, 3.075, 19.55, 19.94
345.14, 1080.20, 3.079, 19.55, 19.94
344.94, 1080.21, 3.083, 19.55, 19.94
344.75, 1080.22, 3.087, 19.55, 19.94
344.55, 1080.23, 3.091, 19.55, 19.94
344.35, 1080.24, 3.095, 19.55, 19.94
344.16, 1080.24, 3.099, 19.55, 19.94
343.96, 1080.25, 3.103, 19.55, 19.94
343.76, 1080.26, 3.106, 19.55, 19.94
343.56, 1080.26, 3.110, 19.55, 19.94
343.37, 1080.27, 3.114, 19.55, 19.94
343.17, 1080.27, 3.118, 19.55, 19.94
342.97, 1080.28, 3.122, 19.55, 19.94
342.77, 1080.28, 3.126, 19.55, 19.94
342.58, 1080.28, 3.130, 19.55, 19.94
342.38, 1080.28, 3.134, 19.55, 19.94
342.18, 1080.28, 3.138, 19.55, 19.94
341.98, 1080.28, -3.142, 19.55, 19.94
341.79, 1080.28, -3.138, 19.55, 19.94
341.59, 1080.28, -3.134, 19.55, 19.94
341.39, 1080.28, -3.130, 19.55, 19.94
341.19, 1080.27, -3.126, 19.55, 19.94
341.00, 1080.27, -3.122, 19.55, 19.94
340.81, 1080.27, -3.137, 19.55, 18.08
340.62, 1080.27, 3.132, 19.55, 18.08
340.43, 1080.28, 3.117, 19.55, 18.08
340.24, 1080.29, 3.103, 19.55, 18.08
340.06, 1080.30, 3.088, 19.55, 18.08
339.87, 1080.31, 3.073, 19.55, 18.08
339.68, 1080.33, 3.059, 19.55, 18.08
339.49, 1080.35, 3.044, 19.55, 18.08
339.31, 1080.37, 3.029, 19.55, 18.08
339.12, 1080.40, 3.015, 19.55, 18.08
338.93, 1080.42, 3.000, 19.55, 18.08
338.75, 1080.46, 2.985, 19.55, 18.08
338.56, 1080.49, 2.971, 19.55, 18.08
338.38, 1080.52, 2.956, 19.55, 18.08
338.19, 1080.56, 2.941, 19.55, 18.08
338.01, 1080.61, 2.927, 19.55, 18.08
337.82, 1080.65, 2.912, 19.55, 18.08
337.64, 1080.70, 2.897, 19.55, 18.08
337.46, 1080.75, 2.883, 19.55, 18.08
337.28, 1080.80, 2.868, 19.55, 18.08
337.10, 1080.85, 2.853, 19.55, 18.08
336.92, 1080.91, 2.839, 19.55, 18.08
336.74, 1080.97, 2.824, 19.55, 18.08
336.56, 1081.03, 2.809, 19.55, 18.08
336.38, 1081.10, 2.795, 19.55, 18.08
336.20, 1081.17, 2.780, 19.55, 18.08
336.03, 1081.24, 2.765, 19.55, 18.08
335.85, 1081.31, 2.751, 19.55, 18.08
335.68, 1081.39, 2.736, 19.55, 18.08
335.51, 1081.46, 2.721, 19.55, 18.08
335.34, 1081.54, 2.707, 19.55, 18.08
335.17, 1081.63, 2.692, 19.55, 18.08
335.00, 1081.71, 2.677, 19.55, 18.08
334.83, 1081.80, 2.663, 19.55, 18.08
334.67, 1081.89, 2.648, 19.55, 18.08
334.50, 1081.98, 2.633, 19.55, 18.08
334.34, 1082.08, 2.619, 19.55, 18.08
334.17, 1082.18, 2.604, 19.55, 18.08
334.01, 1082.28, 2.589, 19.55, 18.08
333.85, 1082.38, 2.575, 19.55, 18.08
333.70, 1082.48, 2.560, 19.55, 18.08
333.54, 1082.59, 2.545, 19.55, 18.08
333.38, 1082.70, 2.531, 19.55, 18.08
333.23, 1082.81, 2.516, 19.55, 18.08
333.08, 1082.92, 2.501, 19.55, 18.08
332.93, 1083.04, 2.487, 19.55, 18.08
332.78, 1083.16, 2.472, 19.55, 18.08
332.63, 1083.28, 2.457, 19.55, 18.08
332.49, 1083.40, 2.443, 19.55, 18.08
332.35, 1083.52, 2.428, 19.55, 18.08
332.20, 1083.65, 2.413, 19.55, 18.08
332.06, 1083.78, 2.399, 19.55, 18.08
331.93, 1083.91, 2.384, 19.55, 18.08
331.79, 1084.04, 2.369, 19.55, 18.08
331.66, 1084.17, 2.355, 19.55, 18.08
331.53, 1084.31, 2.340, 19.55, 18.08
331.40, 1084.45, 2.325, 19.55, 18.08
331.27, 1084.59, 2.311, 19.55, 18.08
331.14, 1084.73, 2.296, 19.55, 18.08
331.02, 1084.87, 2.281, 19.55, 18.08
330.90, 1085.02, 2.267, 19.55, 18.08
330.78, 1085.17, 2.252, 19.55, 18.08
330.66, 1085.32, 2.237, 19.55, 18.08
330.54, 1085.47, 2.223, 19.55, 18.08
330.43, 1085.62, 2.208, 19.55, 18.08
330.32, 1085.77, 2.193, 19.55, 18.08
330.21, 1085.93, 2.179, 19.55, 18.08
330.11, 1086.08, 2.164, 19.55, 18.08
330.00, 1086.24, 2.149, 19.55, 18.08
329.90, 1086.40, 2.135, 19.55, 18.08
329.80, 1086.56, 2.120, 19.55, 18.08
329.70, 1086.73, 2.105, 19.55, 18.08
329.61, 1086.89, 2.091, 19.55, 18.08
329.52, 1087.05, 2.076, 19.55, 18.08
329.43, 1087.22, 2.061, 19.55, 18.08
329.34, 1087.39, 2.047, 19.55, 18.08
329.25, 1087.56, 2.032, 19.55, 18.08
329.17, 1087.73, 2.018, 19.55, 18.08
329.09, 1087.90, 2.003, 19.55, 18.08
329.01, 1088.07, 1.988, 19.55, 18.08
328.94, 1088.25, 1.974, 19.55, 18.08
328.87, 1088.42, 1.959, 19.55, 18.08
328.80, 1088.60, 1.944, 19.55, 18.08
328.73, 1088.77, 1.930, 19.55, 18.08
328.66, 1088.95, 1.915, 19.55, 18.08
328.60, 1089.13, 1.900, 19.55, 18.08
328.54, 1089.31, 1.886, 19.55, 18.08
328.49, 1089.49, 1.871, 19.55, 18.08
328.43, 1089.67, 1.856, 19.55, 18.08
328.38, 1089.85, 1.842, 19.55, 18.08
328.33, 1090.03, 1.827, 19.55, 18.08
328.28, 1090.22, 1.812, 19.55, 18.08
328.24, 1090.40, 1.798, 19.55, 18.08
328.20, 1090.59, 1.783, 19.55, 18.08
328.16, 1090.77, 1.768, 19.55, 18.08
328.13, 1090.96, 1.754, 19.55, 18.08
328.09, 1091.14, 1.739, 19.55, 18.08
328.06, 1091.33, 1.724, 19.55, 18.08
328.04, 1091.51, 1.710, 19.55, 18.08
328.01, 1091.70, 1.695, 19.55, 18.08
327.99, 1091.89, 1.680, 19.55, 18.08
327.97, 1092.08, 1.666, 19.55, 18.08
327.95, 1092.26, 1.651, 19.55, 18.08
327.94, 1092.45, 1.636, 19.55, 18.08
327.93, 1092.64, 1.622, 19.55, 18.08
327.92, 1092.83, 1.607, 19.55, 18.08
327.91, 1093.02, 1.592, 19.55, 18.08
327.91, 1093.20, 1.578, 19.55, 18.08
327.91, 1093.39, 1.563, 19.55, 18.08
327.92, 1093.58, 1.548, 19.55, 18.08
327.92, 1093.77, 1.534, 19.55, 18.08
327.93, 1093.96, 1.519, 19.55, 18.08
327.94, 1094.14, 1.504, 19.55, 18.08
327.95, 1094.33, 1.490, 19.55, 18.08
327.97, 1094.52, 1.475, 19.55, 18.08
327.99, 1094.70, 1.460, 19.55, 18.08
328.01, 1094.89, 1.446, 19.55, 18.08
328.04, 1095.08, 1.431, 19.55, 18.08
328.06, 1095.26, 1.416, 19.55, 18.08
328.10, 1095.45, 1.402, 19.55, 18.08
328.13, 1095.63, 1.387, 19.55, 18.08
328.16, 1095.82, 1.372, 19.55, 18.08
328.20, 1096.00, 1.358, 19.55, 18.08
328.24, 1096.18, 1.343, 19.55, 18.08
328.29, 1096.37, 1.328, 19.55, 18.08
328.33, 1096.55, 1.314, 19.55, 18.08
328.38, 1096.73, 1.299, 19.55, 18.08
328.43, 1096.91, 1.284, 19.55, 18.08
328.49, 1097.09, 1.270, 19.55, 18.08
328.55, 1097.27, 1.255, 19.55, 18.08
328.61, 1097.44, 1.240, 19.55, 18.08
328.67, 1097.62, 1.226, 19.55, 18.08
328.73, 1097.80, 1.211, 19.55, 18.08
328.80, 1097.97, 1.196, 19.55, 18.08
328.87, 1098.15, 1.182, 19.55, 18.08
328.95, 1098.33, 1.186, 19.55, 19.94
329.02, 1098.51, 1.190, 19.55, 19.94
329.09, 1098.70, 1.193, 19.55, 19.94
329.17, 1098.88, 1.197, 19.55, 19.94
329.24, 1099.06, 1.201, 19.55, 19.94
329.31, 1099.25, 1.205, 19.55, 19.94
329.38, 1099.43, 1.209, 19.55, 19.94
329.45, 1099.62, 1.213, 19.55, 19.94
329.52, 1099.80, 1.217, 19.55, 19.94
329.58, 1099.99, 1.221, 19.55, 19.94
329.65, 1100.17, 1.225, 19.55, 19.94
329.72, 1100.36, 1.229, 19.55, 19.94
329.78, 1100.55, 1.233, 19.55, 19.94
329.85, 1100.73, 1.236, 19.55, 19.94
329.91, 1100.92, 1.240, 19.55, 19.94
329.98, 1101.11, 1.244, 19.55, 19.94
330.04, 1101.30, 1.248, 19.55, 19.94
330.10, 1101.48, 1.252, 19.55, 19.94
330.16, 1101.67, 1.256, 19.55, 19.94
330.22, 1101.86, 1.260, 19.55, 19.94
330.28, 1102.05, 1.264, 19.55, 19.94
330.34, 1102.24, 1.268, 19.55, 19.94
330.40, 1102.42, 1.272, 19.55, 19.94
330.46, 1102.61, 1.276, 19.55, 19.94
330.52, 1102.80, 1.279, 19.55, 19.94
330.57, 1102.99, 1.283, 19.55, 19.94
330.63, 1103.18, 1.287, 19.55, 19.94
330.68, 1103.37, 1.291, 19.55, 19.94
330.74, 1103.56, 1.295, 19.55, 19.94
330.79, 1103.75, 1.299, 19.55, 19.94
